zipcode,bldgno1,street1,stsufx1,bldno2,street2,stsufx2,city,county,status1,status2,status3,block,lot,boro
11364,65-17,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-19,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-21,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-23,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-25,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-27A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-29B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-31B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-33,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-35,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-37,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-39A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-41B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-43B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-45A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-47,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-49,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-51A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-53B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-55B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,65-57A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,67-01,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-03,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-05,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-07,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-09,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-11,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-13A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-15B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-17B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-19A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-21A TO 67-21B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-23A TO 67-23B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-25A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-27B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-29B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-31A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-33A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-35B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-37B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-39A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-41A TO 67-41B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,NA,NA,7672,2,4
11364,67-43A TO 67-43B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-45A TO 67-45B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-47,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-49A TO 67-49B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-51A TO 67-51B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-53A TO 67-53B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-55A TO 67-55B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-57A TO 67-57B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-59A TO 67-59B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-61A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-63B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-65B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-67A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-69A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-71B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-73B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-75A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-77A TO 67-77B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-79A TO 67-79B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-81A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-83B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-85B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-87A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-89A TO 67-89B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-91A TO 67-91B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-93A TO 67-93B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-95A TO 67-95B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-97A TO 67-97B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,67-99A TO 67-99B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,68-01A TO 68-01B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,68-03A TO 68-03B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,68-05A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,68-07B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,68-09B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,68-11A,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,68-15A TO 68-15B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,68-17A TO 68-17B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,68-21A TO 68-21B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,68-23A TO 68-23B,224TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,78-10,226TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,7842,33,4
11364,78-16,226TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,7842,33,4
11364,78-32,226TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,NA,7842,33,4
11364,78-41,226TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,NA,7844,2,4
11364,78-44,226TH,ST,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,NA,7842,33,4
11364,215-19,48TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,7347,20,4
11364,216-17,48TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,NA,7349,1,4
11364,221-07,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7644,2,4
11364,221-09,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7644,2,4
11364,221-11A,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7644,2,4
11364,221-13,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7644,2,4
11364,221-15B,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7644,2,4
11364,221-17A,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7644,2,4
11364,221-19,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7644,2,4
11364,221-21B,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7644,2,4
11364,221-23B,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7644,2,4
11364,221-25A,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7644,2,4
11364,221-27,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7644,2,4
11364,221-29,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7644,2,4
11364,224-01 TO 224-65,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NON-EVICT COOP/CONDO,7648,2,4
11364,224-02A,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-04B,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-06B,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-08A,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-10,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-12,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-14,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-16,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-18,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-20,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-22,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-24,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-26,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-28,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-30,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-32,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-34,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-36,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-38,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-40,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-42,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-44,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-46,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-48,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-50,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-52,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-54,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-56,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-58A,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-60B,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-62B,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-64A,64TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,223-01,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-03 TO 223-05,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-07A,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-09,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-11B,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-13B,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-15A,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-17A,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-19,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-21B,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-23A,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-25,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-27,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-29,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-31,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-33,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-35,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-37,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-39,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-41A,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-43B,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-45A,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-47A,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-49A,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-51B,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-53B,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-55A,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-57A,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-59B,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-61B,65TH,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,223-63A  65TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7658,2,4
11364,224-01  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-02  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-03B  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-04  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-05B  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-07A  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-08  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-09  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-10  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-11  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-12  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-14  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-15  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-16  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-17  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-18  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-19  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-20  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-21  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-22  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-23  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-24  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-25  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-26  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-27  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-28  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-29  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-30  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-31  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-32  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-33  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
11364,224-34  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7672,2,4
11364,224-35  67TH,NA,AVE,NA,NA,NA,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,7660,2,4
